序号,内容
249,咱小娟儿剃了寸头挺帅的
250,后面还变成了精壮小伙
251,青蛇有点
252,过于创新了哈哈
253,这眼睛总比你追求欧美大眼好看的多
254,有些人再自卑点吧
255,人天书奇谭丹凤眼人河蟹好看
256,你这眯眯眼
257,救命啊就在我家这
258,这配音好像曜
259,我就说
260,耳熟
261,原来是九连真人的歌
262,南狮
263,画面舒服不出戏
264,这个脸我一看到就想起猴子诶
265,感觉很滑稽可爱
266,这建模很可爱很有特色啊
267,是我了
268,手指狮头
269,可以有品质感
270,三
271,哈哈哈哈哈
272,哇塞
273,这么蓝天
274,一定是在日本
275,这眼睛我还是算了吧
276,已购票
277,过两天去看
278,九连
279,这里不该放青蛇吧
280,青蛇挺创新的了
281,吊眼哪里少了
282,眯眯眼就看不了了
283,你们没看过松本大洋的画风么
284,超级好看
285,十分精彩
286,感谢轩邈推荐
287,真的非常希望更多人能够看到这部令人感动的电影
288,但青蛇跟法海斗法那段画面实在精彩
289,球球了
290,别吼了
291,这里看主角眼睛不小啊
292,卧槽
293,佛山熟悉啊
294,好好好上票
295,哪吒被高估了
296,比哪吒好的动画电影还是不少的
297,不过哪吒适合合家欢
298,广东人表示画面做的真的很写实
299,电影票也好便宜才
300,人家又没一直眯着
301,评论一堆白皮真可笑
302,这个画风不太可
303,这个狮子可以好看的
304,中间的是猴哥
305,左边的是八戒
306,哈哈哈哈哈哈哈哈哈哈
307,广州
308,佛山都有舞狮队
309,所以电影里面的狮子才是南派狮子
310,哇客家话
311,九连真人
312,发型是真的喜欢不起来
313,哪吒其实一般吧剧情
314,抒情做挺好
315,轩邈节奏太好了
316,没有漫画作为原著剧情的电影就别叫国漫电影了
317,毛不易
318,这个建模比现在烂大街的建模脸好看多了好吗
319,醒狮超级可爱
320,大城市中的
321,那算了
322,我觉得哪吒剧情不咋地
323,非常真实
324,真的可
325,说实话我觉得建模一定要带着角色性格
326,这一点做的不是很好
327,确实
328,哪吒直呼内行
329,凤眼
330,期待
331,太对了
332,难以理解为什么这么多人对小眼睛有这么大的偏见
333,甚至会上升到
334,的程度
335,去看看你同班同学的脸
336,再想想有多少人长得不辱
337,竟然不是罗小黑
338,偒
339,哈哈哈哈哈哈哈哈哈
340,是我了
341,哎
342,这眯眯眼
343,哈哈哈哈哈是真挺埋汰的
344,轩邈在南京呀
345,俺就是
346,天空千变万化
347,永远都看不厌
348,鼻头一酸
349,与
350,这一点我倒是认同
351,动画角色的外形跟真人还是有区别的
352,哈哈哈哈
353,就只允许眼睛大的活着
354,小眼睛的就得死是吧
355,哈哈哈哈哈哈哈裂开
356,我的辫子在头上
357,诸位的辫子在心里
358,制作看起来不错
359,要怪就怪外国人
360,还有一些不知廉耻的中国人了觉得故意丑化是很正常
361,能否商业化也是蛮重要的
362,哪吒一直我都不看好
363,踩完战狼踩哪吒是吧
364,接下来是不是要踩长津湖了
365,熊大熊二
366,九连
367,这个真的想看
368,哪吒故事部分差点意思
369,画风很有特色看起来
370,层峦叠嶂是用来形容山多而险峻的
371,哪吒魔童降世不好看
372,而且
373,第
374,遍就可以看见明显
375,哈哈哈过
376,我喜欢这种小眼睛的风格化设计
377,真的不喜欢番剧里游戏风的不灵不灵大眼睛
378,我正在佛山
379,是我了
380,哈哈哈哈哈
381,对
382,这是我最想说的
383,普通人老百姓哪有这么多帅哥美女
384,哪吒也能看激动
385,在这部电影面前说青蛇好
386,你是巴不得追光早点死啊
387,哈哈哈哈哈哈这表情包
388,我我我
389,舞狮的话那可以买办
390,此处
391,林友树
392,钓眼也有
393,但是很少吧
394,哪吒也
395,这个毛发做的真好啊
396,比其他作品里靓妹靓仔的头发都好看
397,何止亲切
398,简直泪流满面
399,直呼好活排面
400,难道不是五条人吗
401,根本不传统
402,根本没介绍背景知识
403,有木棉花的地方还有留守儿童
404,可以出舞狮的周边
405,哈哈哈哈
406,麻了
407,买票啦
408,第三声
409,行了行了
410,北京精彩宣发一直下本
411,收款吧
412,笑死
413,骂眯眯眼骂的是眯眯眼吗
414,难道不是是骂西方人的刻板印象吗
415,要是这电影全都是小眼睛那或许有点问题
416,但是我看其他人也挺正常啊
417,真就审美都被迪士尼电影那一套裹挟了
418,好的剧本太重要了
419,这片子五亿就开香槟了
420,接受度肯定不高
421,故事再好也被先天限制了上限
422,笑死怎么哪都有五条人
423,笑死
424,骂眯眯眼骂的是眯眯眼吗
425,难道不是是骂西方人的刻板印象吗
426,要是这电影全都是小眼睛那或许有点问题
427,但是我看其他人也挺正常啊
428,真就审美都被西方电影那一套裹挟了呗
429,这也太广东了吧
430,这个人物建模没什么问题啊
431,这就
432,没看过电影
433,但这个角色挺好的呀
434,一看很有个性
435,眼睛有神
436,配乐太棒了
437,三个都是我爱的呀
438,不管你觉得魔童多一般他也是实打实的总票房前几
439,确实
440,这个狮子出手办毛绒绒那种就不错
441,哈哈哈哈哈
442,道山靓仔
443,哪咤差点意思
444,很真实啊
445,狮头眨眼是大师级的
446,坪
447,只有这个画风才配得上这故事
448,狮头还行啊
449,出周边没问题
450,坪
451,可以卖舞狮手办呀
452,主角的小眼睛和狮子的大眼睛形成的
453,鲜明的对比我感觉很不错
454,哈哈哈哈
455,太对了
456,这种呐喊好像日本常用的热血
457,但总感觉太没趣
458,周末搞起
459,这个动画人物比例和真人一样啊
460,眼睛大小和普通人差不多
461,又不像是迪士尼
462,皮克斯那种偏可爱风的人物
463,眼睛小的不配当中国人了
464,林
465,林
466,已经定了
467,号得票
468,挺可爱的呀
469,有点像泥人风格
470,九连真人啊
471,狮头好看的
472,可以卖摆件
473,是二刷
474,还是周二刷
475,的话罗小黑就很棒
476,还有大护法
477,忝
478,我看到这个玩意的预告片我就知道
479,这个故事不错
480,佔
481,咋的
482,真长成眯眯眼的别活了呗
483,哈哈哈哈
484,不觉得你把青蛇白在这里合适
485,说实话身边很多同学没几个大眼睛的
486,为什么要对自己本来的相貌不自信
487,这里着重
488,郭本尼当时黑
489,周延就凭一个片段就黑
490,结果人家还走到了决赛哈哈哈
491,真打脸
492,哈哈哈
493,五条人
494,胖虎
495,小夫
496,大雄
497,狗头
498,讲哭了
499,刚刚背景音乐好像是
500,莫欺少年穷
501,技术力碾压百分之九十五的国产
502,了
503,超级好看
504,双标哪吒
505,永远无法原谅
506,九连真人
507,插曲有五条人和九连真人的歌
508,九连真人
509,哈哈哈
510,九连真人
511,是很不错的电影
512,能让我看进去
513,体会进去
514,又有九连又有五条人
515,为了毛不易
516,五条人
517,九连真人也要去看
518,有人眼睛就是小啊
519,关键又不傻所有人都这样
520,洗白就没意思了
521,动画也算的
522,最早眯眯眼留下来的文献都是漫画
523,狮头很逼真哈哈哈
524,是动画啊
525,我以为是真人呢
526,买票了
527,这背景只要没恋爱感情戏绝对不会差
528,所有人都是这种侮辱性的眯眯眼不是只有几个角色
529,是所有都是
530,别人天书只有不到
531,个人物是小眼睛
532,这部剧故意的吧
533,乏善可陈
534,意思就是没啥好说的
535,既不是贬义也不是褒义
536,小时候过年真的每年都能看到舞狮来到小区里表演大家讨喜给个红包
537,长大后反而越来越少见到舞狮
538,国动好评
539,超烦冻鳗党
540,好了
541,我现在就去订票
542,这真的是你吗
543,想
544,哈哈哈哈哈哈
545,连妹子都是小眼睛
546,不能接受
547,而且眼睛也很奇怪
548,你可以丑那也有好几种眼型比如海贼王但是你这个不是别有用心我是不信的
549,九连真人啊
550,全片最喜欢的一段
551,此处
552,追光动画
553,这不就是我家门口吗
554,部分角色眯眯眼还好这是全部眯眯眼吖
555,双眼皮很难画
556,哈哈哈哈
557,木棉花
558,五条人来了
559,如果是单眼皮大眼睛还能接受
560,全员所有都是吊单眼
561,难看死了而且是所有人都是
562,九连真人
563,这操行确实不行
564,我好早就是说
565,好
566,去看
567,拿妖怪和人比真行
568,举的例子也真熟悉
569,此处可以
570,开心嘴炮
571,可是问题是天数奇谈是只有部门是这样这个电影是全部全部都是单眼皮的吊眼睛
572,是不会画双眼皮吗
573,这毛发质感牛
574,今年好像没出啥好电影
575,剧到是很多
576,确实很熟悉
577,狮头做的确实漂亮
578,这怎么个个都是小眼睛
579,罗小黑的故事不错的
580,九连真人的气质确实和这个挺搭的
581,就是五条人
582,俗
583,都是猴脸
584,眯眯眼和吊吊眼明显差很多
585,吐了
586,搞得眯眯眼不能活了现在
587,林友树
588,狮子头好可爱啊
589,九连真人
590,九连真人的歌
591,爱了爱了
592,哦吼
593,轩邈是南京哒
594,贝尔
595,时尚造型有代表性所以该骂
596,问题农村孩子就是有单眼皮的啊
597,有啥好骂
598,分钟
599,赞同赞同
600,为什么再好的电影
601,你来解说
602,都感觉一般般
603,莫欺少年穷
604,九连真人
605,九连真人真的好好听
606,哦吼
607,我来好早
608,哈哈
609,这个
610,可以的
611,早
612,九连
613,眯眯眼怎么了
614,眯眯眼的人多了
615,反向
616,没必要
617,才发现这么热乎
618,九连真人
619,哈哈哈哈哈哈哈
620,对
621,来了
622,卧槽
623,好早
624,就连真人
625,想去看了
626,我是第一
627,哇
628,我居然来的的这么早
629,有
630,没人
631,不管是真人还是动画
632,踩线就是踩线
633,没必要为了个人的喜欢就两套标准
634,艧
635,我看了这个预告片
636,我觉得挺好看的
637,哈哈哈哈哈哈哈哈哈哈哈哈
638,明天去看
639,眯眯眼
640,眯眯眼
641,国际化
642,审美
643,漫威的电影不都是这个套路么
644,青蛇可比俗套动画好太多了
645,般
646,是哪吒
647,突然就拉了
648,汉人长这样
649,这建模没特色
650,麻了
651,讨厌你某些粉丝
652,不看
653,适合真人
654,如此强大的建模
655,流畅的动作
656,灵活的分镜
657,就换来你轻飘飘的不适合
658,这个画风
659,好喜欢
660,美术不是问题吗
661,那你们骂什么古偶丑男呢
662,丑就是原罪
663,洗
664,接着洗
665,九连
666,我要去看
667,银狮王争霸
668,建模就是有问题
669,男女主分明都是唐氏综合征的脸好吗
670,眯眯眼
671,眯眯眼
672,之前买过一个狮头的刺绣
673,美呆了
674,肯定会出兵人的
675,导演审美很不错
676,这个
677,这么多年了
678,终于又有真正的普通老百姓当主角的故事了
679,哪吒真的故事部分还是差点
680,输出全靠吼
681,青蛇只是说了个完整故事
682,哪里创新
683,殖人别着急阿
684,看下去
685,不介绍背景就不传统
686,什么鬼逻辑
687,画风千篇一律容易审美疲劳
688,想起了燃野天空的少年
689,可惜那个剧本太烂了
690,说到这里就不用看了
691,哪吒能配得上现在的地位
692,轩邈你的审美怎么回事
693,我想看
694,动画电影
695,不是祖传开头
696,差评
697,这还不叫剧透
698,哈哈哈
699,馈
700,想
701,狮子头
702,等等
703,我有点迷惑
704,那动画性在哪里
705,是不是真人演更好
706,蓝衣服那个不仅丑还猥琐
707,是吗
708,全是眯眯眼
709,鬼扯什么
710,哈哈哈哈哈哈哈哈
711,我就是
712,五条人
713,眯眯眼有可能是小眼症
714,青蛇剧情一般
715,画面可以
716,哪吒
717,认真的吗
718,九连真人
719,揩
720,九连真人
721,搩
722,硬洗
723,是真的好看
724,坐标天津
725,电影票已经买了
726,就等晚上去看
727,青蛇一般
728,就不吹不黑的那种一般
729,后面那个哪吒还可以的呀
730,这个狮子质感好好啊
731,超级好看
732,前天去看了
733,阿狗很可爱
734,墩
735,到最后都得
736,啊
737,一下
738,不用吹哪吒
739,哪吒并没有那么好
740,也是电影主题曲
741,是我
742,哈哈
743,哈哈哈哈哈哈哈哈
744,建模应该不是缺点
745,这就是立足现实
746,从建模上下文章什么的都是虚的
747,好
748,这个画风
749,确实有点
750,感觉像坏人的脸
751,青蛇不行
752,光创新了
753,创新的内容让我觉得没逻辑加恶心
754,青蛇我感觉一般哈哈
755,木棉花就很真实
756,故事其实一般我都能猜到剧情
757,但是后半程我一直在哭
758,一人之下好看
759,青蛇不好看
760,好啦好啦
761,我看我看
762,我看还不行吗
763,哈哈哈哈哈
764,无论你怎么说眯眯眼还是算了
765,中国动画电影中二就是尬
766,哈哈哈又有贵族
767,哈哈哈哈哈哈哈哈哈笑死我
768,都是眯眯眼
769,花木兰怎么说
770,哪吒的故事好
771,那不是
772,外片
773,们的优点吗
774,国片跟上了就又是不对了
775,呵呵
776,咋觉得这片的题材是投了某些外国人感兴趣的国负点啊
777,呵呵
778,明天去看
779,仅仅只是
780,画风
781,问题无所谓
782,可有的人就拿这当自己可以下跪的证据
783,那真呵呵
784,啊
785,这狮子头
786,除了龅牙算是眯眯眼
787,其他两个都不是吧
788,昨天点映
789,确实
790,一些人是不是眼睛有问题
791,这也叫眯眯眼
792,这样的脸真的没有去看的欲望
793,狮头摆件确实有点贵
794,恞
795,我超期待的
796,呵呵
797,大部分人说好就是好
798,九连真人
799,那算了
800,哪吒那故事
801,啊啊啊啊
802,车机音乐里面多了首真人的歌
803,说打破偏见然后动画人设就是偏见
804,脪
805,这个狮头能做个小个类似质感的
806,感觉没看过电影都会很想要
807,后期男主完全脱胎换骨一样
808,审美没问题的人会觉得真的帅
809,头发没动过
810,差评
811,同意
812,哈哈哈
813,配音大大们都是多喝茶的
814,厪
815,就是莫欺少年穷
816,啊啊啊莫欺少年穷
817,九连真人
818,青蛇挺好的
819,这个脸说没有偏见
820,才有鬼
821,哪吒我蛮喜欢的
822,故事讲的很完整
823,单眼皮难道是国人标配
824,就冲这个狐狸眼就不想看了
825,服了
826,既然是故事也不注重脸部建模
827,正常点不行吗
828,场景真的可以
829,我拉踩一次啊姜子牙
830,可能到了人物建模没经费了
831,钱都花在了刀刃上
832,祝为这片子洗地的以后孩子脸都长这样
833,还是唐氏儿
834,就是太好了
835,我宁愿更童话一点
836,结尾是烂俗大团圆
837,这个导演上一部美食大冒险也很有意思
838,丑的不行
839,这主角建模巨像我外甥
840,好
841,晚上就去看
842,场景建模很好
843,就是人物建模相比差了些
844,也不算咪咪眼吧
845,就是普通你我他
846,邫
847,我也觉得第二部哪吒很好看啊
848,还有青蛇
849,也很不错
850,这么国际化的角色
851,是为了冲奥吧
852,棒
853,关于建模见仁见智
854,反正我是挺喜欢的
855,贴近现实
856,不落俗套
857,哪吒故事好
858,躡
859,不天马行空做卡通干嘛
860,说狮头摆件的什么时候轮得到他们做
861,青蛇这么好你竟然看不见
862,怕不是收了米
863,仔细看主角有点像袁祥仁
864,就是卖如来神掌的那乞丐
865,青蛇还不够创新
866,什么玩意儿
867,不是眼睛大小
868,是眼距
869,九连真人
870,咪咪眼就是咪咪眼
871,强辩什么
872,眯眯眼
873,其实吧
874,老是这些人物
875,我一点都不想看了
876,好可爱啊
877,说起那个兵马俑就生气
878,明明设定背景那么棒
879,不知道怎么写
880,我觉得哪吒也一般
881,你确定你写好稿子了吗
882,喜欢阿狗
883,姴
884,中国确实缺少现实题材的动画
885,精致的建模
886,强词夺理
887,瘜
888,这一段看的浑身鸡皮疙瘩
889,是我是我
890,哈哈哈哈
891,毛毛
892,没恋爱
893,冲起来
894,阿娟对阿娟有的是倾慕而已
895,笑死了
896,轩邈精辟
897,二刷
898,你那边上画了
899,佛山取景嗰好心出个南海话配音啦
900,眨眼很灵动诶
901,哪吒黑眼圈一开始也是被骂丑
902,鼽
903,毛不易
904,作为一个留守儿童
905,我真的知道一个邋遢的孩子是什么模样
906,嗯
907,刚看完
908,觉得就也没那么好
909,真不是黑子
910,一堆
911,看偶像剧不就完事了
912,搁这恶心人
913,哈哈哈哈
914,放假就去看
915,拉着朋友一起
916,主角居然是少年
917,我看人设以为是少女呢
918,看完了
919,后半程是真的震撼
920,以前还叫人家小甜甜
921,这个点戳到我了
922,哈哈哈哈哈哈哈哈
923,主角这样反而才平凡真实
924,阿妮亚
925,我的女鹅
926,青蛇
927,挺好看的呀
928,还有山东话
929,庆幸看了轩邈解说
930,今天和一对母女包场了
931,超爽
932,还好
933,我觉得很特别耶
934,是我了
935,这不就是我吗
936,我只想要个正常脸
937,不觉得是国内速写画风吗
938,很好啊
939,这个是预告吗
940,我真的忍不住了
941,中间那个建模眯眯眼真的丑
942,狮子出手办吧
943,拜托
944,惊艳到俺了
945,禁不住发出好几声啊
946,年度最佳
947,不接受反驳
948,刚刚看完
949,比哪吒好看多了
950,哈哈哈哈哈
951,哈哈哈哈太草了
952,看了
953,这段都哭了
954,可以卖狮头周边
955,我也被这段惊艳到了
956,这么听还没有实感
957,自己去看了才真的能
958,到电影营造的氛围
959,侠
960,我也是
961,看预告片感觉可能会俗套
962,雄狮
963,舞狮子
964,岭南文化
965,狮头老贵了
966,我希望有个袖珍周边呜呜呜
967,人物很有特点
968,魅力
969,厂公
970,人物只是不好看
971,建模酸是精致的
972,貮
973,南狮
974,儿时的回忆
975,真的
976,把眼睛跟真人差不多大小
977,在这原基础上放大百分之二十都好
978,动画短片角色就必须要有特色有区别啊
979,正在备考北电动画表示
980,人物千篇一律的反而不会出彩
981,哇
982,牛呀
983,伫
984,亚洲人确实普遍吊眼啊丹凤眼不就是吗
985,遱
986,但狮头版权可不归动画公司就算火了还不是任何人都可以将其商品化而不用给动画公司分红
987,动画电影
988,去年的奇幻之旅能再刷几年
989,客家话
990,哈哈哈哈哈哈
991,丧气粉真以为问题出在女主
992,傻子吧
993,也对
994,不然也不会成丧气粉
995,为啥一定要卖玩具
996,画面真的一流
997,抛开人物
998,场景以假乱真
999,人物很真实啊
1000,真的人不都是丑的奇形怪状吗
1001,实话今天看点映
1002,看的时候就感觉很功夫足球
1003,最后一个功夫式的收尾
1004,人设也很接近
1005,不过观感很好
1006,剧情老套
1007,人物丑
1008,可能审美不一样吧
1009,我很喜欢这样的建模
1010,真的很有我们村那味
1011,顺德人
1012,准备去看
1013,这叫哪门子眯眯眼
1014,真就没东西黑了呗
1015,青蛇我给到
1016,分
1017,是因为视觉效果
1018,剧情和逻辑不及格
1019,确实
1020,那个说白蛇
1021,的
1022,你脑子没问题吧
1023,看完了点映
1024,配乐真的太绝了
1025,毛不易那首什么时候上音源
1026,毛不易那首放结尾非常点题和升华了
1027,哈哈哈哈我早就想说了
1028,话说双城
1029,话说双城还没看吧
1030,一看就是一股清流
1031,哪里俗套了
1032,小说里都不咋这样写了哈哈
1033,哇
1034,我特别喜欢女生梳这样的发型
1035,老短发控了
1036,主角真挺好看的
1037,个性十足
1038,昨天去看了点映
1039,结尾太惊喜了
1040,想二刷
1041,好洗
1042,而且明年虎年
1043,尚气的请你们来做宣传
1044,追光的编剧不行
1045,但是动画特效什么的做的可以
1046,眼睛小不配当中国人
1047,眼睛不瞎都看得出来这画面有多好
1048,说破大天去
1049,这主角我看了难受
1050,哈哈哈哈哈哈哈
1051,本来种草了
1052,跟那吒一样
1053,不看了
1054,眯眯眼咋了
1055,你们全是迪丽热巴
1056,迪丽热巴才是欧美审美
1057,崇洋媚外
1058,什么诡辩
1059,不需要帅哥美女起码是个正常人
1060,看看左边那个跟猴子都有得一比了
1061,你收了多少钱啊
1062,不是
1063,这几个动作镜头都来回折腾多少遍了
1064,悳
1065,不是丑
1066,而是第一眼我还以为是欧美制作的电影呢
1067,还有椅子乐团
1068,所以当初为什么骂耐克
1069,菐
1070,双标得让人恶心
1071,野心之作
1072,剧透了剧透了
1073,太双标了
1074,九连
1075,哪吒的故事比较拉胯
1076,这三张脸在我们我的家乡潮汕地区就见过
1077,我潮汕地区乡镇也是这样子的场景
1078,恶心
1079,剧本太差了
1080,除了有些小巧思在
1081,这部也是一样啊
1082,俗套的展开
1083,最后喊出金句
1084,昨天看哭了
1085,人物建模真的很好了
1086,真人不行
1087,动画行
1088,赶紧通知老外
1089,佛山的话
1090,那这个人物建模可以说非常写实了
1091,天马行空可以
1092,但不是天空行马
1093,哪吒故事
1094,青蛇不是偷袭才有的现在的口碑
1095,祄
1096,他的意思是
1097,丑也要丑出特色
1098,年
1099,又是眯眯眼吗
1100,双标啊
1101,九连真人
1102,哈哈哈哈哈哈挺别致的
1103,哈哈哈哈哈哈哈哈哈哈
1104,这片子为啥不实拍
1105,吧大量成本花在场景建模材质上
1106,这场景乖乖
1107,真的牛
1108,和实拍差不多了
1109,蛅
1110,有啥外形问题
1111,哪吒不怎么样啊
1112,那没事了
1113,因为我觉得哪吒就是被自媒体炒出来的
1114,为什么我看的掉帧呢
1115,就我个人有这样的情况吗
1116,要抨击抨击丑化眯眯眼的行为
1117,而不是眯眯眼
1118,青蛇真的也不差啊
1119,明明应该取名迪奥少年才对
1120,删减了这一段
1121,好可惜
1122,喜欢白蛇
1123,不喜欢
1124,超级好看
1125,快快入手
1126,还有椅子乐团
1127,我去看了
1128,好喜欢
1129,主要是眼距太宽
1130,显得不行
1131,其实其他的我可以接受
1132,但眼真丑
1133,这段是很有感觉
1134,真的好看
1135,白蛇
1136,算了吧
1137,不过可以卖舞狮的纨绔
1138,刚看完
1139,比起哪吒会有一点出戏
1140,可能是因为讲的是现实的人
1141,对话和动作生活中可以比对所以出戏
1142,但总体好看的
1143,值票价
1144,狮狮想
1145,上次
1146,娜扎
1147,嗐
1148,对对对
1149,这里特别优美特别伤感拍摄手法又特别震撼
1150,这部电影个人觉得是近几年
1151,经费
1152,最足的了
1153,场景细节材质光影绝了
1154,菉
1155,搞笑了
1156,普通人
1157,没那么多特色
1158,挺好的
1159,蜕变之后印象深刻了起来
1160,重点是狮头
1161,真的好看
1162,太中国味了
1163,这电影真不需要收钱
1164,哈哈哈哈哈哈哈哈哈
1165,我也喜欢哪吒魔童
1166,大家怎么说不好
1167,我就是喜欢
1168,好看
1169,靼
1170,哪吒重生真的难看
1171,青蛇创新什么
1172,剧情那么难看
1173,安利到了
1174,要去看
1175,觉得现在好多人普遍对眯眯眼有点
1176,了
1177,一提就炸
1178,主角普通话太好了
1179,带点口音感觉更真实
1180,场景真的做得很好
1181,我觉得超级好看
1182,其实角色真的不特别丑啊
1183,芭蕉树
1184,鼽
1185,值得
1186,值得
1187,冲冲冲
1188,个个都要迪士尼脸才舒服
1189,带儿子看了点映
