序号,内容
111,央视都出来了
112,苟都不看
113,今时今日
114,有些人越来越自卑
115,骨子里的自卑
116,最可怕的就是剧情让你接受了眯眯眼
117,标题党加牵强附会
118,屁文化没有尬喊一句天生我才必有用
119,什么中国思想
120,学了又放弃去打工
121,你知不知道阿猫阿狗在粤语是什么意思啊
122,恶评的人基本都是不看动画就评论
123,平时对动漫电影不感兴趣单看外貌
124,还敢出粤语恶心人
125,个扑街
126,票房扑街
127,真是太丑了妈蛋
128,正经人谁写日记啊
129,是锁的
130,汙
131,那为什么锁分
132,收了多少钱啊
133,祝你家亲戚都长这样
134,举报了
135,电影是号电影
136,但是所有任务都是眯眯眼
137,不如大鱼海棠
138,网络大批斗
139,蘎
140,不看
141,垃圾
142,热评全是一股脑的
143,自来水
144,按时间排序全是骂人的
145,还敢说没收钱
146,哪个收钱的会说自己收了钱
147,中国从古至今的审美就是浓眉大眼啊
148,不看
149,丑拒
150,不看
151,说眯眯眼的
152,内心有多脆弱
153,我们反对的是歧视本身
154,而不是长相
155,觉得丑可以不看
156,没必要黑
157,踩
158,如果说不是眯眯眼
159,会大卖
160,恶心
161,你不嫌这钱臭
162,给你多少钱
163,睁眼说瞎话
164,怎么感觉跳了一段
165,好你个头
166,取关
167,现在就没阶层了吗
168,这成语是李白说的
169,取关
170,夺冠了
171,还要去上海打螺丝
172,那广州挺捞的
173,谢谢你
174,你说出花儿了我也不看
175,为什么这样建模
176,给个理由
177,你收了多少推广的钱吧
178,这片子吊诡看着不舒服
179,主收了多少钱
180,这眼睛怎么看都不舒服
181,为黑而黑的人也丑陋好吧
182,这个脖子
183,被攀枝花砸过的人
184,就算你再怎么夸也是丑
185,丑
186,正经人谁
187,写日记啊
188,哇哦
189,现在的
190,都喜欢说自己没收钱了吗
191,哇哦
192,收了多少钱啊
193,别不好意思啊
194,带我一个呗
195,这段以为会有的主角光环
196,还是被无情打败了
197,就很现实
198,这是把所有的五官审丑点都挤一起了
199,这就不只是眯眯眼的问题了
200,就事论事
201,剧情可以
202,但人物建模真的受不了
203,广东人风评被害
204,退钱
205,来自广东人的问候
206,换个普通画风还有味道吗
207,还是动画吗
208,为啥总是看到眯眼的角色就觉得别人在歧视
209,拉黑了
210,硬洗
211,拿钱了还行
212,没拿钱就纯纯没脑子
213,你的作品推荐就推荐为什么要说服我们
214,滚
215,一部动漫电影剧情再好
216,它主角长那吊样谁有心情看啊哈哈
217,滚
218,真的看下去就不会纠结眼睛大还是小的事了
219,我只能做出我的选择
220,再也不见
221,这电影挺好看啊
222,如果任务建模没问题的话
223,票房至少有十倍吧
224,我会去支持的
225,罕见
226,你自己生三个家里看吧
227,比较符合
228,好归好
229,但他屁股歪了
230,垃圾罢了
231,我也当了子弹
232,前排提示
233,粉丝请先取关
234,看完再决定是否续关
235,洗把就洗把
236,禗
237,唐氏患者体弱多病不很正常吗
238,充钱了吧
239,电影拍的尴尬
240,跟拍尴尬的童年
241,是两个概念吧
242,笑拉
243,角色太丑了
244,承受不来
245,离谱
246,李白是我偶像之一
247,受不了
248,这个角度很猴子呢
249,懂不懂丹凤眼
250,这眼睛是不是有点奇怪
251,蛗
252,雄狮少年
253,绝对好电影
254,等着国外拿奖吧
255,这脸的真的丑出境界了
256,说是韩国人我都信
257,这就只是一种风格而已
258,作品还有自己的画风的
259,建模自然也可以
260,其实我在电影院的时候从来没觉得丑过
261,我觉得女阿娟很美
262,男阿娟也很帅
263,特别是后面寸头的时候
264,这才是最要命
265,你想多对小朋友的审美影响吗
266,全片真就是烂梗一大堆
267,蒗
268,虶
269,没那么尴尬
270,就不尴尬呗
271,虶
272,论好看
273,难道不是师娘第一嘛
274,今天去看了
275,挺好看的
276,就是不明白特地把主角画那么丑是为了给霸凌找个理由吗
277,揗
278,主要是我都没看过舞狮
279,赶紧死
280,女主真的很像我初中同学的姐姐真的好像好像
281,离谱程度堪比课程论文拿了诺贝尔奖
282,这逆天的角度和眼距
283,绝了
284,好电影
285,值得多刷几次
286,我看不懂
287,生活中好多人都是这样
288,这并不是丑化呀
289,别扣帽子了各位
290,嗯嗯嗯
291,你说得对
292,下一个
293,狮子头很贵的啊
294,兽医表示人物头部建模参考的是大猩猩
295,神级建模
296,眯眯眼忍不了
297,不会支持
298,这脖子长得吓死人
299,主角不符合大众审美
300,鴬
301,一个没占就离谱
302,唐氏少年
303,好死
304,乖
305,这个烂钱
306,咱不恰
307,双髻鲨
308,閎
309,是特指两广
310,喎
311,一定要分左右干么
312,别有用心
313,喎
314,为什么观众不能接受主角
315,接受现实呢
316,恶心
317,主角的咪咪眼比其他角色出戏太多了
318,二刷了过几天还要三刷
319,流量密码
320,最近热度低了
321,极具中国思想
322,这剧情哪有中国思想
323,唐氏少年
324,导演全家都是这样眼距
325,子子孙孙无穷馈也
326,不要脸了吗
327,捕
328,既然为了国外拿奖
329,就让国外票房补好了
330,啊对对对
331,其他都好
332,就是人物建模为何搞成这样
333,哪里的中国人长这样
334,抱歉
335,这审美我欣赏不来
336,不是为了迎合西方
337,纯粹为了挑战大众审美
338,找死吗
339,我觉得最可惜的是没有把阿珍爱上了阿强放进去
340,因为丑啊
341,不行
342,真难看的造型
343,趖
344,必支持
345,正经人谁写日记啊
346,油皮有点过誉了
347,我就给它打个
348,的综合评价
349,欢迎体验么
350,年度最佳
351,祖
352,哈哈哈哈哈哈哈哈
353,这眼睛
354,魔性
355,呵呵
356,刚看了误杀
357,这个就算了反正我不看
358,建议把屏蔽器开到
359,级
360,可以屏蔽大多数弹幕
361,又是一个歪屁股的
362,主
363,怎么吹就那样
364,丑化是事实
365,可这眼睛也太小了吧
366,不吹不黑
367,确实丑
368,特别美啊
369,这个姑娘
370,电影还不错
371,视频我看完了
372,故事的确不错
373,但我不会去电影院支持
374,因为丑的刻意
375,流量有只不过都是黑流量
376,看着火热都是骂的
377,知乎上有关于剧情的吐槽了
378,可以看一下
379,该看
380,是一部充满美式思想的好电影
381,好多跪人啊
382,喜欢舔欧美爸爸的大眼睛去舔
383,看的生理不适
384,没那个福气享受
385,走了
386,这是这几年最好的动画电影
387,恶心啊
388,恶心
389,狮头样式都用错了
390,应该用黑色的
391,滚
392,多好的中华元素就这么被毁了
393,不反思以求做出更好的作品
394,还强推
395,挣钱所以昧着良心说去看
396,还道德绑架
397,可是大部人国人都是审美正常
398,并且有自我判断能力
399,玛德
400,像个鬼
401,三个主角是乡下小孩
402,类似穷人家的
403,那就是穷的广东人都是生这种很奇怪的五官小孩
404,广东人大多都是大眼睛
405,偏圆
406,广东男女大眼睛都很迷人
407,眼睫毛优秀
408,根本就不是这样
409,别洗了
410,拉倒吧
411,管你咋安利
412,就不看
413,哦哦哦哦哦哦哦
414,对
415,你不懂就来找我
416,我教你懂
417,被你骗一回
418,就再也不信你了
419,这种明着侮辱国人的片子
420,也能下口吹
421,恶心
422,镎
423,离谱
424,敎
425,已取关
426,啎
427,别避而不谈
428,你觉得这不是丑化吗
429,那你能不能说说为什么眼睛小
430,不是不需要美貌
431,是不要丑化中国可以吗
432,传统文化和国漫烂在这种人手里
433,还说什么弘扬传统文化
434,就是顶着文化来赚钱
435,如果你觉得被讲了无数遍的剧情
436,加上粗制滥造的美工算良心
437,你牛逼
438,大概就是说这电影故事线精美
439,弘扬传统文化
440,不用看了
441,这个
442,也是吹眯眯眼少年的
443,好看
444,取关
445,再见
446,看完电影之后看的解说
447,收获到新的东西
448,说得很好
449,好死
450,活该
451,我西安的我真的想看
452,就像当初的百鸟朝凤
453,我西安的
454,我就想问
455,这帮跟风喷子
456,又有几个人超过
457,岁
458,又有几个人是真人
459,不管
460,怎么夸
461,我都不会去电影院去看
462,完全看不下去
463,你这挑好的剪我都看不下去
464,我觉得美国应该展示真正的东方文化
465,你自己看看兄弟
466,美国剧里中国人都是长辫子像猴子跳着
467,被美国人追赶着快快
468,眼睛还要弄成斜眼
469,我认为这是非常过时的
470,蛷
471,呸
472,恶心
473,就事论事
474,剧情可以
475,人物有问题
476,是没有什么东西可夸了吗只有剧情
477,上次看到一个男孩子起女人的名字
478,然后一个人被打了
479,高中毕业那年想去昆仑山修仙
480,全是这样的眼睛就感觉有点吓人
481,申奥片有了
482,怎么没得弹幕
483,原来你成年后就忘记少年时的自己了
484,太不自信了吧
485,想看
486,希望元旦还有排片
487,啊猫的脸
488,看的人恶心
489,因为恐怖谷效应本广东人接受不了
490,活该啊
491,顺德小孩父母在广州打工
492,小孩要赚钱跑到上海去就离谱
493,别洗
494,再见
495,眯眯眼
496,看了
497,还是我现在会去做的事儿
498,少女
499,没看这视频前我一直以为她是老师
500,没人看的电影是好电影
501,脑子那傻批
502,太惨了
503,正经人谁写日记啊
504,已取关
505,为西方人模式化中国人的外貌
506,垃圾
507,为什么用长江七号的片段来讲述背景故事啊
508,好
509,你要剧组来广州宣传下
510,看挨不挨打
511,迎合西方人的视角
512,讲给中国人的故事
513,垃圾
514,是不是长相所谓
515,丑陋
516,的人真的就不配当英雄或者精彩过
517,带私货的垃圾
518,你也堕落拉
519,眼睛都到太阳穴了
520,看你嘛
521,不看
522,带私货的都是垃圾
523,垃圾电影
524,支持
525,已看
526,光是这个人物建模这关就过不去
527,还扯什么
528,该说不说
529,这主角长得像锤头鲨
530,好
531,画面是挺好的
532,其他呢
533,还有什么拿的出手的吗
534,那清华美院为什么会被锤
535,先抑后扬
536,八真二假
537,的评分还好意思说
538,到贴吧去看看假评分的证据吧
539,这眼间距真的离谱
540,太离谱了
541,相由心生
542,国外的流量密码到全都是
543,这是少女
544,看片花我还以为是他妈妈
545,活该
546,他们居然没有血缘关系
547,再看我会觉得写得很差还可以写得更好
548,主收钱啦
549,相信这个电影的挺好
550,但是
551,好
552,也在被欧美价值观绑架
553,成为一神教里类似
554,少数
555,的存在
556,心里真的不舒服
557,假如带嘤跑过来给中餐下个定义
558,说吃虫子内脏才是正宗的中餐
559,为了反抗
560,我们不理他继续吃
561,似乎在坐实这个定义
562,为了反抗我们把虫子内脏剔除出去
563,似乎也在坐实这个定义
564,带嘤根本没资格定义中餐
565,我们该如何解决
566,这剧透是不是太多了
567,你不知道小眼睛的事
568,装什么
569,做自媒体的前段时间清华的事不知道么
570,不是小眼睛不正常
571,是他妈所有人都小眼睛就很不正常
572,这本就不是给中国人看的懂吗
573,黑子只会看脸定罪
574,鼽
575,全程几乎流着泪看完
576,画面
577,音乐
578,剧情我都给满分
579,说的不错
580,下次别说了
581,抛开角色
582,是个好故事
583,可惜
584,正义使者
585,你自己夸这部电影你自己看看你良心有没有发黑吧先
586,我也是
587,看完立马推荐
588,还觉得要是春节放会更应景
589,电影开头看到主角也确实觉得眼睛怎么这么斜挑
590,但没怎么在意
591,既然这部电影评价这么好
592,那票房一定非常非常高吧
593,好家伙原来它们口中高颜值的女主也长这样啊
594,锎
595,少女也是丑角
596,锎
597,钱到账没
598,蔎
599,这不是什么眯眯眼
600,这个眼睛都是斜的
601,甎
602,可是他故事没有那么好啊
603,甎
604,说实话我是广东人
605,但是啊
606,其他人的脸看着都没啥
607,唯独男主的脸真的不舒服
608,唎
609,你真令人作呕
610,唎
611,原画没有嘴突
612,眯眯眼
613,唎
614,周五去看
615,一个所有大
616,都恰不动的那烂饭你居然还在恰
617,这种
618,不取关加举报还等什么呢
619,看到的全是眯眯眼
620,南方人普遍吊眼角
621,谁告诉你的
622,美国佬是吧
623,这
624,的小眼睛
625,斜角度
626,猴子脸
627,这不是黑化
628,我名字倒着写
629,木棉花不是凤凰花
630,别乱说
631,这个五官
632,就真的别洗了
633,广东人真不长这样子
634,我跟你谈人设
635,你跟我谈剧情
636,你不应该看三遍
637,你应该把你们家房子卖掉
638,拿所有的钱去买票房
639,这样的话他的票房会高一点
640,呸
641,好电影
642,二刷了
643,丑就是丑
644,是硬伤
645,不承认也得承认
646,自己回看视频不会觉得良心痛吗
647,真的别洗了
648,让人恶心
649,打造上出问题
650,背大锅
651,呵呵
652,说原画什么样的你倒是发啊
653,发个网址也行
654,就这人物长相
655,我就不会去看
656,这张脸白瞎了这么好的风景
657,后半段
658,收了制片方多少钱
659,放寒假了上映比较高
660,适合低龄儿童
661,我二刷可珍惜前面的这些尴尬了
662,因为后面哭惨了
663,剧情这么好
664,想不通你们这些偏要拉起对立的黑子有何居心
665,还你哦
666,呸
667,不该看
668,好可愛這個表情哈哈哈哈哈哈哈
669,脚趾头抠出了三室一厅
670,看着这眼睛不隔应人吗
671,你这是抛开眯眯眼事实不谈呗
672,抛开这个事实是好电影
673,麻烦你看下原画在大谈这些
674,眼睛画大一点
675,眯眼太丑了
676,为什么是豆豆眼睛亚洲人没大眼睛吗
677,低情商
678,前后脱节
679,为什么背景里这些人的眼矩都是正常的
680,甚至眉骨眼窝更接近欧美人
681,长这样的我这辈子就见过一个
682,可是看都没看过就发表评论的人算观众吗
683,票房多少啊
684,好
685,电
686,影
687,建议划一下头骨透视图
688,看到这就可以拉黑
689,了
690,不仅不会
691,反而理性看待
692,气不气啊
693,啊
694,而且其他方面也不是处处都好啊
695,眼睛小可以
696,但不能所有人都小
697,眼距宽可以
698,但不能离谱宽
699,这种小眼睛的设置才是违反事实的滤镜
700,滚吧
701,洗
702,取关了
703,我看的时候不觉得尴尬反而很热血
704,因为主角是个小孩前面
705,关注了
706,就说一个
707,雄狮原画眼睛还蛮大
708,你细品
709,说实话
710,眯眯眼吸引了大量火力
711,所以掩盖了这部电影俗套无聊的剧情
712,人物形象符合我对韩国人的刻板印象
713,主能不能出个仿妆呀
714,瑔
715,弹幕那么多喜欢的人赶紧多看几遍
716,用脚投票不好吗
717,抛开眯眯眼
718,这也不是一个好故事
719,只不过眯眯眼的争议掩盖了故事的缺点罢了
720,你但凡多包几次场
721,票房也不会这么多
722,别骗粉丝钱
723,豆瓣锁分了
724,照照镜子
725,看看你们身边的人
726,这话说的有水平
727,你们就是这么丑
728,爱看就去
729,不爱看就不去
730,啰哩啰嗦
731,没劲
732,剧情单薄
733,眯眯眼不喜欢
734,眼睛看着奇怪
735,吊梢眼来喽
736,支持
737,豆瓣高分可能不全是好片
738,但是不会放过任何一部烂片
739,说像李小龙的别侮辱李小龙好么
740,你自己看看李小龙是怎么评论眯眯眼的
741,啊对对对是流量密码没占
742,洗地能不能有点水平啊
743,豆瓣不是刷的
744,长得像华侨
745,混血
746,故事背景在广东
747,又是南狮
748,各种
749,致敬
750,星爷
751,却居然没有粤配
752,天天只盯着外貌
753,丝毫不关注故事内核
754,你们爸妈没教你们不要以貌取人吗
755,这取名就很不广东
756,豆瓣开分就是
757,现在一直锁分了
758,上座率这么低想象为了什么吧
759,我希望导演能再出一部叠滘龙舟的
760,这上挑眼典型的欧美人对亚洲人的刻板印象
761,还用这种西方审美来作画
762,宽眼距
763,吊斜眼
764,是事实而非观点
765,活该
766,斯德哥尔摩综合征
767,睁开眼睛看看身边的孩子
768,有没有
769,长成这样的
770,钎
771,看着人物造型就不想看了
772,蒎
773,说了那么多
774,你一眯眯眼配用少年游
775,么
776,咎
777,别这样那样解释了
778,就是丑
779,恶心人的丑
780,咎
781,不看
782,就这
783,坚决不看
784,它不配
785,得了吧
786,是收钱办事
787,现在也是
788,正常人谁写日记
789,这真的是一部好电影啊
790,我学生时代不写日记
791,确实
792,当你接受了后面的激昂
793,你二刷的时候就觉得顺理成章
794,真作假时假亦真无为有处有还无
795,那些硬说眼距的怕是全都没看过就在黑
796,少女的细节
797,眼睛下有痣
798,人物自然的来有很美
799,纸飞机真的惊艳
800,既然是市场那就要有做好违背市场的心理准备
801,那就好
802,星爷
803,动员十万级自媒体人还不够流量密码吗
804,稿子写好了
805,等钱到位才发出来
806,神特么迎合歪果仁
807,谁说细长眼就不好看
808,广东人
809,广州人表示会去看这部电影
810,真的很好看
811,票房血崩
812,着眼睛很正常
813,为什么眯眯眼
814,不喜欢看长得丑的
815,就这么简单
816,豆瓣
817,这电影唯一的好处就是让我的关注列表里面少了好多
818,主
819,简单的说
820,恶心的人物审美
821,和故事的正能量就是割裂的
822,电影内容不错
823,不代表他的小眼睛就没问题
824,陈墨瞳一样的人物
825,每个男孩年轻时的幻想
826,屒
827,的确非常尬
828,主要故事写的不好
829,全靠鸡汤推进
830,那你去做吧
831,两眼之间的距离
832,誒
833,是少年游
834,眯眼感觉不是故意的
835,眼睛不那么咪
836,还好
837,号那天去看了
838,我和朋友两个人包场
839,好
840,电
841,影
842,眼镜都长到颧骨上了
843,笑死
844,是收了多少钱啊
845,怎么卖力帮洗帮宣传
846,太正常了
847,爆裂无声也是好电影
848,有票房吗
849,青
850,哈哈哈
851,极具中国思想
852,真的好悲哀
853,个个网站加上真么多吹的怎么票房还没
854,万
855,个个网站
856,加上安利吹的都看过票房不说
857,亿
858,亿应该有了
859,火力比哪吒时候都猛
860,错了
861,这是一个中国才有的剧本
862,每一场舞狮都非常美
863,为什么非要把人物画成这样呢
864,狆
865,这是今年最好看的电影
866,给人脸部打个码
867,我也经常看打码
868,眼睛太膈应人了
869,你说人们审美被强了而不自知
870,人们觉得你被当枪使而不自知
871,人们是因为丑才骂
872,塑造得好的角色即使丑人民也照样喜爱
873,你根本没搞明白人们在骂什么
874,正常人谁写日记啊
875,可以暂停一下
876,看看主角跪在地上哭泣时他脸上的表情和五官协调性
877,是不是很自然
878,那么问题就来了
879,为什么那么多时候是不自然的呢
880,照着韩国人画的那个
881,还真的是有那味儿
882,电影从来没有要求观众什么
883,那些不看电影就跟风差评甚至辱骂电影及真正的观众的人根本没看过电影
884,算什么观众
885,知乎评论
886,从左眼到右眼
887,打车要
888,块钱
889,这电影真的很美
890,但不得不说那五官
891,猂
892,小眼睛有什么是那些长着蒙古褶的眯眯眼的人很难看而已
893,啊这
894,活该
895,莒
896,走
897,赶紧走
898,除了周琦
899,谁长这样
900,这人物第一眼就没看下去的欲望
901,评分低了
902,在我心里
903,分以上
904,狗都不看
905,不不不
906,前面是真的烂
907,前半段及其生硬
908,后半段才进入状态
909,傺
910,青菜萝卜各有所爱
911,醒狮文化真的很值得传承
912,从来不写日记的
913,其实承认眼睛建模不周
914,有问题很难吗
915,非要和观众对着干
916,燃
917,前一阵流行的西红柿妆不就是吊眼
918,牃
919,不收钱如果还决定雄狮少年的造型好那就是自己有问题
920,珃
921,所以
922,要开始洗了吗
923,耒
924,毛不易唱的真的很好听
925,我和朋友讲他们都不知道害
926,不是
927,导演真不知道一头狮头有多贵啊
928,得有多有钱才能送得起一头狮
929,它不配
930,好死
931,人物形象
932,尤其是眼睛
933,不照这美国人对中国人容貌的偏见画的嘛
934,缅
935,我自己身为广东人表示很满意
936,还想让他们再出一部英歌舞的
937,中二怎么了
938,我再看只会热血沸腾
939,这就是攀枝花呀
940,兺
941,不理想就对了
942,活该
943,腺
944,阿猫叫刘福军
945,啊狗叫刘志雄
946,没记错的话哈哈哈
947,第一反应是好丑啊
948,简直就是给外国人看的
949,咋就是说别自己先跪下行吗
950,我特别喜欢阿猫
951,好可爱
952,阿娟在现实中竟然真的没办法翻身
953,扯上星爷干嘛
954,小眼睛还可以呀
955,这个阿娟和我同事好像
956,眼睛超级像
957,禆
958,这种建模看上去就像是为了海外市场
959,写实
960,我身边没有长这样的
961,难看也不是这种
962,星爷
963,几个主演丑的一样
964,夹带私货太明显了
965,丑
966,粤语歌很好听
967,听时都哭了
968,蛆
969,大话西游就是票房很低
970,这眼睛很难不出戏啊
971,剧情一般
972,整体质量还行
973,但还不至于惊艳
974,看了这部电影
975,看着激动又感动
976,都很有意思
977,除了人物形象
978,其他
979,分吧
980,现在不也是一样么
981,国漫之光
982,动漫就一定要美型
983,就不能写实
984,看来也是来洗的
985,不用洗了
986,豆瓣
987,唐氏综合征有什么症状
988,患儿具明显的特殊面容体征
989,如眼距宽
990,鼻根低平
991,眼裂小
992,眼外侧上斜
993,这也不丑啊角色
994,簉
995,唐氏综合征有什么症状
996,患儿具明显的特殊面容体征
997,如眼距宽
998,鼻根低平
999,眼裂小
1000,眼外侧上斜
1001,这导演照着唐氏综合征采风吧唐氏综合征有什么症状
1002,患儿具明显的特殊面容体征
1003,如眼距宽
1004,鼻根低平
1005,眼裂小
1006,眼外侧上斜
1007,严重同意
1008,前面的别代表广东人
1009,你老卤边个啊
1010,广东人什么意见
1011,广东人出来说一说
1012,人民群众的眼睛是雪亮的
1013,看看这部片子的票房就知道了
1014,正常的眼睛
1015,本来可以封神
1016,非要搞这套让人不适
1017,后果只能自己承担咯
1018,我实在不明白是为了什么
1019,这么大的宣传量
1020,想让人花钱看
1021,还要搞这一套不讨喜的东西
1022,为什么一定要搞个小眼睛
1023,剺
1024,我看了电影后
1025,在猫眼直接给了个
1026,分
1027,艺
1028,所以明明可以好好的整个人设
1029,非要搞个小眼睛
1030,这脸叫好看
1031,电影好看
1032,但是受不了这种长相
1033,扑街我觉得扑得好
1034,炌
1035,你看长江七号愤怒了
1036,榷
1037,票房扑街该遭
1038,非要弄这个形象
1039,大众不接受了怪大众审美问题
1040,审美垃圾
1041,窌
1042,你对不起你这个
1043,滚吧
1044,这角色像不像星际宝贝的强霸把中间的眼睛去了
1045,翻译
1046,电影前半段是垃圾
1047,绌
1048,阿猫阿狗在广东话里面特别不礼貌
1049,真心希望你这是收了钱发的视频
1050,呵呵
1051,这建模故意恶心人
1052,你不是所有广东人
1053,茺
1054,看完
1055,后面真的感动我了
1056,就没有一个人真的看了视频
1057,好美
1058,这
1059,是
1060,这个剧情就不咋地
1061,冲这人物建模眼睛就不看
1062,其实当初海贼王也是被很多人鄙视
1063,但那又怎样
1064,好就是好
1065,感动就是感动
1066,前面那个人脑子里只有好莱坞是吧
1067,这里是中国
1068,这是中国作品
1069,丹凤眼
1070,丑死了
1071,稏
1072,喷眯眯眼的都是不知人间疾苦的小孩子吧
1073,窏
1074,泪目
1075,支持
1076,保护
1077,絏
1078,这眼睛
1079,看完了
1080,电影剧情画面很好
1081,角色设计真不好
1082,这这眼距
1083,离谱
1084,鏺
1085,侮辱广东人
1086,既然内容那么好
1087,为啥要用个眯眯眼
1088,等免费版上来白嫖不香吗
1089,以
1090,这人物画的咋这么不想中国人呢
1091,卧槽这眼也太猛了
1092,爐
1093,广东人不看
1094,我们广东人可不是这种小眼睛
1095,琐
1096,为什么要用最大的恶意揣测
1097,讑
1098,璐
1099,制作组也许是为了贴合人物性格也许是为了搞笑效果但看过电影就知道绝对不带恶意啊
1100,瘐
1101,为什么要执着于眼睛我真的不懂
1102,丑的这么刻意还能洗
1103,騑
1104,看了电影后
1105,听你重新讲我都想哭
1106,等我考完研拜托了
1107,这个电影真的好看
1108,动画可以不写实
1109,但是既然是人
1110,就应该三庭五眼的基础上改动
1111,而不是刻意把眼距拉到可以塞进一个拳头大的距离
1112,这也太丑了
1113,现在没有吗
1114,好死
1115,这样优秀的传统文化输出不去支持一下
1116,以后就更别提了
1117,资本都不敢跟了
1118,被人家当枪使怼自家优秀传统文化输出
1119,可能大家不支持的西方正在看笑话呢
1120,眼距不像个人
1121,你眼睛可以小
1122,能不能客观看待一下
1123,就因为一个眯眯眼
1124,它真的是有用心传播中华文化的
1125,顑
1126,它里面有很多传播中华优秀传统文化的点啊
1127,就因为一个眯眯眼上升到
1128,才是对自己文化的不自信
1129,没必要
1130,我把
1131,空间的内容全清了
1132,哈哈
1133,说再多我叶不看
1134,还药动员我的家人朋友不看
1135,狮子的建模实在太棒了
1136,后面
1137,分钟可以封神
1138,窓
1139,真的好丑啊这形象
1140,闪现跟了
1141,罓
1142,有人说广东人都长这样
1143,我不是广东人
1144,但也知道广东帅哥美女好看的很
1145,广东人不背这锅
1146,釨
1147,觉得无聊去电影院看的
1148,非常惊艳
1149,值得一看
1150,你这是回避问题
1151,三观不正电影活该没票房哈哈哈
1152,槜
1153,一个没站
1154,片方真是舍得下本钱啊
1155,这么
1156,主推荐
1157,几位主角的名字
1158,阿猫阿狗周围娟
1159,在广东可不是好名字
1160,皖
1161,一群唐氏儿的狂欢
1162,眖
1163,丑就一个字
1164,收了多少钱啊
1165,给我整笑了
1166,你如果眼睛大一点也行
1167,整得这么小而且和欧美国家对华人刻板印象那么像
1168,好看
1169,绖
1170,啊对对对对
1171,眼镜小没什么
1172,眼距太离谱了
1173,雖然但是
1174,這是動畫電影
1175,人物外設是很重要的一部分
1176,這部分有大爭議
1177,結果不好不是理所當然
1178,看评论区和弹幕
1179,笑死了
1180,国内新流量密码吗
1181,不不不
1182,日本人都是卡姿兰大眼睛占脸的一半
1183,鼻子嘴巴就一条线
1184,下巴尖得像锥子
1185,眼睛没问题啊
1186,昨天去看了
1187,我觉得挺好看的啊
1188,我看了
1189,觉得主角丑可以
1190,但是别动不动就眯眯眼
1191,中国人长什么样
1192,你说说看
1193,难道都是大眼睛尖下巴
1194,瞳孔里开花的那种
1195,巧克力味的
1196,烗
1197,实在不懂为啥这么在意建模
1198,就不能先看剧情么
1199,这个眼睛
1200,痙
1201,正经人谁写日记
1202,那你们去看看中国传统古画
1203,眼睛还要细长
1204,间距还要大
